,Customer_ID,Card_type,City,Gender,Credit_limit,Balance,Payments,Purchases,Oneoff_purchases,Installment_purchases,Cash_advance,Purchase_frequency,Oneoff_purchase_frequency,Purchase_installment_frequency
7960,C18175,Silver,Chennai,Male,3500.0,1039.267052,4177.921542875,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
7961,C18176,Silver,Pune,Female,1500.0,0.0,317.354396,247.44,0.0,247.44,0.0,1.0,0.0,1.0
7962,C18177,Titanium,Mumbai,Male,13850.0,4942.9272155,2594.820938,2715.8725000000004,1443.5124999999998,238.45,1306.849608,0.636364,0.545455,0.272727
7963,C18179,Gold,Kolkata,Male,6500.0,4942.9272155,1386.242232,111.54,111.54,0.0,2784.5528481250003,0.083333,0.083333,0.0
7964,C18180,Silver,Pune,Female,1200.0,341.901741,0.0,152.84,152.84,0.0,1008.117498,0.333333,0.333333,0.0
7965,C18181,Silver,Pune,Female,2000.0,85.095626,1654.909972,1553.04,0.0,1171.59375,0.0,0.916667,0.0,0.916667
7966,C18182,Silver,Pune,Female,1000.0,933.05808,827.275832,0.0,0.0,0.0,634.617283,0.0,0.0,0.0
7967,C18183,Silver,Pune,Female,1200.0,9.252573,949.846251,0.0,0.0,0.0,943.60879,0.0,0.0,0.0
7968,C18184,Silver,Pune,Female,1000.0,100.403989,573.971571,790.0,0.0,790.0,0.0,1.0,0.0,0.916667
7969,C18185,Silver,Chennai,Male,4000.0,77.866345,1865.579842,1403.34,0.0,1171.59375,0.0,0.5,0.0,0.5
7970,C18186,Silver,Pune,Female,1000.0,991.097892,463.990395,180.0,0.0,180.0,0.0,0.5,0.0,0.5
7971,C18187,Silver,Chennai,Male,4000.0,6.692421,318.713472,333.42,0.0,333.42,0.0,0.583333,0.0,0.583333
7972,C18188,Silver,Pune,Female,1500.0,22.161656,1817.791324,1240.58,0.0,1171.59375,0.0,0.666667,0.0,0.666667
7973,C18189,Silver,Chennai,Male,4000.0,15.281665,211.115274,124.25,0.0,124.25,0.0,0.583333,0.0,0.583333
7974,C18190,Silver,Pune,Female,1000.0,30.88047,89.111879,316.6,197.0,119.6,0.0,0.166667,0.083333,0.166667
7975,C18191,Silver,Pune,Female,1000.0,151.467852,2224.113144,1554.52,1229.02,325.5,231.721336,0.75,0.75,0.625
7976,C18192,Silver,Chennai,Male,3000.0,14.471941,113.011493,120.0,0.0,120.0,0.0,1.0,0.0,1.0
7977,C18193,Silver,Pune,Male,2700.0,17.734657,142.453268,209.28,0.0,209.28,0.0,1.0,0.0,1.0
7978,C18194,Silver,Pune,Male,2500.0,1.931162,186.80842,152.72,0.0,152.72,0.0,0.666667,0.0,0.666667
7979,C18195,Silver,Pune,Female,1700.0,922.615452,191.287802,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0
7980,C18196,Silver,Pune,Female,1000.0,822.579064,1773.581187,1188.24,0.0,1171.59375,0.0,1.0,0.0,1.0
7981,C18197,Silver,Pune,Female,1000.0,233.755366,312.157319,521.23,0.0,521.23,0.0,1.0,0.0,1.0
7982,C18198,Silver,Chennai,Male,3000.0,1216.704733,2345.798153,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
7983,C18199,Silver,Pune,Female,2000.0,15.587005,168.726312,156.0,0.0,156.0,0.0,0.545455,0.0,0.545455
7984,C18200,Silver,Pune,Female,1000.0,691.466157,316.191025,549.96,0.0,549.96,0.0,1.0,0.0,1.0
7985,C18201,Silver,Pune,Female,2000.0,1200.937942,152.106361,0.0,0.0,0.0,1981.157622,0.0,0.0,0.0
7986,C18202,Silver,Pune,Male,2500.0,36.85818,687.609976,583.38,0.0,583.38,0.0,0.833333,0.0,0.833333
7987,C18203,Gold,Kolkata,Male,5000.0,3542.074874,958.998587,884.98,0.0,884.98,2784.5528481250003,1.0,0.0,0.833333
7988,C18204,Silver,Pune,Female,1500.0,38.864992,369.269971,331.94,0.0,331.94,0.0,0.75,0.0,0.75
7989,C18205,Silver,Chennai,Male,4000.0,0.0,861.744611,631.2,0.0,631.2,0.0,1.0,0.0,1.0
7990,C18206,Silver,Pune,Male,2500.0,27.254213,312.771691,316.3,316.3,0.0,0.0,0.166667,0.166667,0.0
7991,C18207,Silver,Chennai,Male,3000.0,2687.82033,376.896208,167.6,102.6,65.0,2784.5528481250003,0.333333,0.111111,0.222222
7992,C18208,Silver,Chennai,Male,3000.0,16.024822,126.999931,113.44,0.0,113.44,0.0,0.666667,0.0,0.666667
7993,C18209,Silver,Pune,Female,2000.0,52.806957,367.892428,266.68,0.0,266.68,0.0,0.333333,0.0,0.333333
7994,C18210,Silver,Pune,Female,2000.0,110.983174,414.618729,458.47,458.47,0.0,0.0,0.25,0.25,0.0
7995,C18211,Silver,Pune,Male,2500.0,1969.737768,292.443409,0.0,0.0,0.0,2410.842591,0.0,0.0,0.0
7996,C18212,Silver,Pune,Male,2500.0,187.536914,926.946047,530.04,0.0,530.04,0.0,0.583333,0.0,0.583333
7997,C18214,Silver,Pune,Female,1000.0,834.642993,1043.004155,0.0,0.0,0.0,239.875612,0.0,0.0,0.0
7998,C18215,Silver,Pune,Female,1800.0,613.814108,549.929401,875.14,317.0,558.14,550.606961,0.833333,0.166667,0.75
7999,C18216,Silver,Chennai,Male,3500.0,3076.422342,836.317805,329.36,0.0,329.36,2248.274005,0.166667,0.0,0.166667
8000,C18217,Silver,Chennai,Male,4000.0,0.147275,718.85487,66.78,0.0,66.78,0.0,0.083333,0.0,0.083333
8001,C18218,Silver,Pune,Female,1200.0,33.078633,354.34847,303.91,0.0,303.91,0.0,0.5,0.0,0.333333
8002,C18219,Silver,Pune,Female,1200.0,413.091214,258.891518,0.0,0.0,0.0,1117.162764,0.0,0.0,0.0
8003,C18220,Silver,Chennai,Male,3000.0,5.416921,254.443565,288.8,0.0,288.8,0.0,0.916667,0.0,0.833333
8004,C18221,Silver,Pune,Male,2700.0,35.120942,361.050924,372.0,0.0,372.0,0.0,1.0,0.0,1.0
8005,C18222,Gold,Kolkata,Male,7500.0,196.626598,1425.513446,2017.11,1056.66,960.45,0.0,1.0,0.75,0.75
8006,C18223,Silver,Pune,Female,1000.0,1256.81927,970.361646,1674.96,0.0,1171.59375,0.0,1.0,0.0,1.0
8007,C18224,Silver,Pune,Female,1200.0,251.144969,1490.675716,88.51,88.51,0.0,1515.283623,0.25,0.25,0.0
8008,C18225,Silver,Pune,Female,1000.0,1718.885963,294.153872,578.78,0.0,578.78,0.0,0.666667,0.0,0.666667
8009,C18226,Silver,Pune,Female,1500.0,891.332656,1043.13779,411.25,411.25,0.0,0.0,0.333333,0.333333,0.0
8010,C18227,Silver,Chennai,Male,3500.0,31.812848,955.231844,662.0,235.0,427.0,0.0,0.5,0.083333,0.416667
8011,C18228,Silver,Pune,Male,2500.0,120.632505,576.034909,1310.2,1310.2,0.0,0.0,0.166667,0.166667,0.0
8012,C18229,Silver,Pune,Male,2500.0,2162.267501,466.376831,151.13,151.13,0.0,1005.55853,0.166667,0.166667,0.0
8013,C18230,Silver,Pune,Female,1000.0,15.740657,44.098703,72.0,72.0,0.0,0.0,0.25,0.25,0.0
8014,C18231,Silver,Chennai,Male,3000.0,0.004816,33.249088,51.7,0.0,51.7,0.0,0.25,0.0,0.25
8015,C18232,Silver,Chennai,Male,3000.0,449.733124,419.35193,788.58,0.0,788.58,0.0,0.666667,0.0,0.666667
8016,C18233,Silver,Pune,Female,2000.0,130.545845,1928.666446,1738.48,631.0,1107.48,0.0,1.0,0.083333,1.0
8017,C18234,Silver,Chennai,Male,3000.0,2.117128,101.631113,99.96,0.0,99.96,0.0,1.0,0.0,1.0
8018,C18235,Silver,Pune,Female,1300.0,1125.306541,104.476763,703.05,703.05,0.0,0.0,0.25,0.25,0.0
8019,C18236,Silver,Pune,Female,1500.0,1377.40225,251.870405,180.0,180.0,0.0,348.436666,0.142857,0.142857,0.0
8020,C18237,Silver,Pune,Female,1500.0,59.020085,160.904963,58.7,0.0,58.7,0.0,0.166667,0.0,0.166667
8021,C18238,Silver,Pune,Female,1200.0,337.269567,1586.507333,2125.84,1443.5124999999998,100.58,144.207417,0.888889,0.75,0.111111
8022,C18239,Silver,Pune,Male,2500.0,15.978538,132.182438,136.92,0.0,136.92,0.0,1.0,0.0,1.0
8023,C18240,Silver,Pune,Female,2200.0,0.0,124.99276,140.4,0.0,140.4,0.0,1.0,0.0,1.0
8024,C18241,Silver,Pune,Female,1500.0,372.14586,124.958137,643.01,0.0,643.01,0.0,1.0,0.0,1.0
8025,C18242,Gold,Kolkata,Male,7000.0,130.484418,1444.388031,1428.97,1428.97,0.0,0.0,0.25,0.25,0.0
8026,C18243,Gold,Kolkata,Male,6000.0,4942.9272155,528.134435,2502.34,669.0,1171.59375,0.0,0.833333,0.083333,0.833333
8027,C18244,Silver,Pune,Female,1000.0,944.346242,599.901843,195.0,0.0,195.0,126.612663,1.0,0.0,1.0
8028,C18245,Silver,Pune,Female,1500.0,1367.284172,1067.078079,542.33,280.04,262.29,1790.86019,0.857143,0.714286,0.428571
8029,C18246,Silver,Pune,Female,1500.0,1418.899282,294.465506,57.66,57.66,0.0,63.085612,0.25,0.25,0.0
8030,C18247,Platinum,Bengaluru,Male,10500.0,390.077505,1704.470909,1156.0,1156.0,0.0,0.0,0.083333,0.083333,0.0
8031,C18248,Silver,Pune,Female,1500.0,0.0,0.0,37.65,0.0,37.65,0.0,0.25,0.0,0.25
8032,C18249,Silver,Pune,Female,2200.0,17.765052,200.061869,0.0,0.0,0.0,112.476618,0.0,0.0,0.0
8033,C18250,Silver,Pune,Male,2500.0,81.170395,445.640989,626.5,0.0,626.5,0.0,0.583333,0.0,0.5
8034,C18251,Silver,Pune,Male,2500.0,1378.110585,2673.832747,0.0,0.0,0.0,192.997392,0.0,0.0,0.0
8035,C18252,Silver,Pune,Female,1000.0,110.428278,494.968169,624.72,0.0,624.72,0.0,1.0,0.0,0.833333
8036,C18253,Silver,Pune,Female,500.0,435.490797,220.136035,0.0,0.0,0.0,58.565665,0.0,0.0,0.0
8037,C18254,Silver,Pune,Female,1200.0,676.771001,2042.747509,356.8,356.8,0.0,1213.388649,0.5,0.5,0.0
8038,C18255,Silver,Pune,Female,1500.0,1278.279881,275.225729,15.0,15.0,0.0,0.0,0.083333,0.083333,0.0
8039,C18256,Silver,Chennai,Male,4000.0,111.539712,1500.447193,1364.86,0.0,1171.59375,0.0,0.916667,0.0,0.833333
8040,C18257,Silver,Chennai,Male,3000.0,13.61768,392.233211,396.0,0.0,396.0,0.0,1.0,0.0,1.0
8041,C18258,Silver,Chennai,Male,3000.0,2935.397877,949.675235,0.0,0.0,0.0,343.694226,0.0,0.0,0.0
8042,C18259,Silver,Chennai,Male,4000.0,32.029579,485.225272,332.8,0.0,332.8,0.0,0.666667,0.0,0.666667
8043,C18260,Silver,Pune,Male,2500.0,11.720573,149.743686,109.44,0.0,109.44,0.0,0.666667,0.0,0.666667
8044,C18261,Silver,Pune,Female,1500.0,73.064932,210.01408,221.52,0.0,221.52,0.0,1.0,0.0,1.0
8045,C18262,Silver,Pune,Female,1700.0,262.528147,95.32519,234.98,0.0,234.98,0.0,0.916667,0.0,0.833333
8046,C18263,Gold,Bengaluru,Female,8000.0,2731.663846,574.931823,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
8047,C18264,Silver,Pune,Female,1000.0,1004.441314,737.914629,530.32,38.0,492.32,0.0,0.833333,0.083333,0.75
8048,C18266,Silver,Pune,Female,500.0,160.347859,407.588195,0.0,0.0,0.0,36.943081,0.0,0.0,0.0
8049,C18267,Silver,Pune,Female,1500.0,772.008306,981.286103,0.0,0.0,0.0,1428.576393,0.0,0.0,0.0
8050,C18268,Silver,Pune,Female,2000.0,0.0,282.699746,271.56,0.0,271.56,0.0,1.0,0.0,1.0
8051,C18269,Silver,Pune,Female,1500.0,1601.393425,182.637387,190.0,190.0,0.0,18.638559,0.25,0.25,0.0
8052,C18270,Gold,Kolkata,Male,7500.0,3342.878215,4177.921542875,1368.7,1300.0,68.7,1594.327632,0.083333,0.083333,0.083333
8053,C18271,Silver,Pune,Female,1500.0,1321.645967,317.384166,0.0,0.0,0.0,91.920629,0.0,0.0,0.0
8054,C18272,Silver,Pune,Female,1200.0,1079.462513,716.007476,389.21,50.0,339.21,190.643054,0.916667,0.083333,0.916667
8055,C18273,Silver,Chennai,Male,3000.0,1917.89573,4177.921542875,285.07,285.07,0.0,2784.5528481250003,0.363636,0.363636,0.0
8056,C18274,Silver,Pune,Female,1200.0,870.802164,213.014986,350.0,0.0,350.0,0.0,0.666667,0.0,0.666667
8057,C18275,Silver,Pune,Female,1000.0,224.795583,372.301242,240.74,0.0,240.74,0.0,0.666667,0.0,0.666667
8058,C18276,Silver,Chennai,Male,4000.0,8.80954,160.627029,114.0,0.0,114.0,0.0,0.666667,0.0,0.666667
8059,C18277,Silver,Pune,Female,1000.0,42.522715,585.31382,479.5,0.0,479.5,0.0,0.833333,0.0,0.833333
8060,C18278,Gold,Kolkata,Male,7500.0,568.690902,1555.880234,103.68,103.68,0.0,455.053644,0.083333,0.083333,0.0
8061,C18279,Silver,Pune,Female,1000.0,101.98974,1139.660178,1046.04,1046.04,0.0,0.0,0.916667,0.75,0.0
8062,C18280,Silver,Pune,Female,1500.0,617.496041,269.919412,521.64,0.0,521.64,0.0,1.0,0.0,1.0
8063,C18281,Silver,Pune,Female,2000.0,118.918332,891.287913,1151.64,365.0,786.64,0.0,0.833333,0.166667,0.5
8064,C18282,Silver,Pune,Female,2000.0,933.928303,499.243053,0.0,0.0,0.0,570.718948,0.0,0.0,0.0
8065,C18283,Silver,Pune,Female,1500.0,1743.826099,1072.8864,1630.07,0.0,1171.59375,0.0,1.0,0.0,1.0
8066,C18284,Silver,Pune,Male,2500.0,2.140583,186.27345,238.92,0.0,238.92,0.0,1.0,0.0,1.0
8067,C18285,Silver,Pune,Female,1500.0,18.973831,824.602684,88.96,0.0,88.96,0.0,0.166667,0.0,0.166667
8068,C18286,Silver,Pune,Female,1500.0,7.554365,68.855232,88.56,0.0,88.56,0.0,1.0,0.0,0.916667
8069,C18287,Silver,Pune,Female,1200.0,1001.435526,174.569685,0.0,0.0,0.0,1098.291504,0.0,0.0,0.0
8070,C18288,Silver,Pune,Female,1800.0,651.55986,199.706361,599.55,599.55,0.0,0.0,0.333333,0.333333,0.0
8071,C18289,Silver,Pune,Male,2500.0,97.299991,557.777752,427.67,0.0,427.67,0.0,0.666667,0.0,0.666667
8072,C18290,Silver,Pune,Female,500.0,425.848048,327.627263,0.0,0.0,0.0,697.854267,0.0,0.0,0.0
8073,C18291,Gold,Kolkata,Male,5000.0,248.626137,2425.107514,2635.25,1443.5124999999998,0.0,0.0,1.0,0.75,0.0
8074,C18292,Silver,Chennai,Male,4000.0,2046.306856,1400.972622,1942.39,1443.5124999999998,333.44,1488.710959,1.0,0.75,0.666667
8075,C18293,Silver,Chennai,Male,3000.0,341.73986,1921.884285,0.0,0.0,0.0,2584.241719,0.0,0.0,0.0
8076,C18294,Silver,Chennai,Male,3000.0,2064.106212,543.902356,0.0,0.0,0.0,1497.565331,0.0,0.0,0.0
8077,C18296,Silver,Pune,Female,1200.0,1127.633173,167.203806,422.55,422.55,0.0,150.157754,0.333333,0.333333,0.0
8078,C18297,Silver,Pune,Female,1700.0,135.119023,147.646263,222.0,0.0,222.0,0.0,1.0,0.0,1.0
8079,C18298,Silver,Pune,Female,1000.0,1043.025044,733.677722,576.0,0.0,576.0,48.874389,1.0,0.0,1.0
8080,C18299,Silver,Pune,Female,1500.0,512.915157,1023.384336,1799.45,497.75,1171.59375,76.417858,0.75,0.25,0.666667
8081,C18300,Silver,Pune,Female,1500.0,33.100875,194.180564,277.47,0.0,277.47,0.0,0.666667,0.0,0.555556
8082,C18301,Silver,Chennai,Male,3000.0,2676.253141,0.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
8083,C18302,Silver,Chennai,Male,4000.0,0.0,101.639354,123.1,0.0,123.1,0.0,0.75,0.0,0.75
8084,C18303,Silver,Pune,Female,1200.0,213.434094,233.334106,840.61,630.61,210.0,0.0,0.625,0.625,0.25
8085,C18304,Silver,Pune,Female,2000.0,1988.595057,485.111127,0.0,0.0,0.0,49.91246,0.0,0.0,0.0
8086,C18305,Silver,Chennai,Male,3000.0,957.289879,196.163184,66.66,0.0,66.66,2531.717743,0.166667,0.0,0.083333
8087,C18306,Silver,Pune,Female,1000.0,19.303914,345.350729,168.9,0.0,168.9,0.0,0.333333,0.0,0.333333
8088,C18307,Silver,Pune,Male,2500.0,1377.230621,343.961283,0.0,0.0,0.0,1064.960986,0.0,0.0,0.0
8089,C18308,Gold,Kolkata,Male,7000.0,2784.030599,745.850159,1470.0,1021.73,448.27,2784.5528481250003,1.0,0.636364,0.636364
8090,C18309,Silver,Pune,Female,2000.0,4.076145,311.59914,596.64,0.0,596.64,0.0,1.0,0.0,1.0
8091,C18310,Silver,Pune,Female,2000.0,37.983045,662.417377,242.24,0.0,242.24,0.0,0.25,0.0,0.25
8092,C18311,Silver,Chennai,Male,4000.0,0.0,0.0,152.28,0.0,152.28,0.0,1.0,0.0,1.0
8093,C18312,Silver,Chennai,Male,4000.0,5.020473,360.227309,100.05,0.0,100.05,0.0,0.25,0.0,0.25
8094,C18313,Silver,Chennai,Male,3200.0,227.141183,2510.732854,2604.0,0.0,1171.59375,0.0,1.0,0.0,0.916667
8095,C18314,Silver,Chennai,Male,3500.0,3572.844689,697.903654,504.0,504.0,0.0,0.0,0.666667,0.666667,0.0
8096,C18315,Silver,Pune,Female,1200.0,1179.159897,1038.225609,757.85,277.85,480.0,0.0,1.0,0.416667,1.0
8097,C18316,Silver,Pune,Female,1200.0,39.930624,0.0,399.95,290.57,109.38,0.0,0.222222,0.222222,0.111111
8098,C18317,Silver,Pune,Female,1200.0,1141.905542,290.133362,8.4,8.4,0.0,54.519422,1.0,0.75,0.0
8099,C18318,Silver,Pune,Female,1000.0,777.739839,131.553471,262.6,0.0,262.6,0.0,0.75,0.0,0.75
8100,C18319,Silver,Pune,Female,1000.0,20.890606,56.715447,110.0,0.0,110.0,0.0,1.0,0.0,0.875
8101,C18320,Silver,Chennai,Male,3000.0,2934.090889,428.467582,0.0,0.0,0.0,2710.056224,0.0,0.0,0.0
8102,C18321,Silver,Pune,Male,2500.0,1245.654818,249.873228,626.56,626.56,0.0,1658.285219,0.428571,0.428571,0.0
8103,C18322,Silver,Pune,Female,1000.0,32.369733,243.721693,326.45,76.0,250.45,0.0,0.916667,0.083333,0.75
8104,C18323,Silver,Pune,Female,1500.0,1.846916,557.734182,604.32,0.0,604.32,0.0,1.0,0.0,1.0
8105,C18324,Silver,Pune,Female,500.0,392.896462,769.083695,450.0,450.0,0.0,517.197717,0.818182,0.75,0.0
8106,C18326,Silver,Chennai,Male,4000.0,641.317325,326.68893,1099.56,0.0,1099.56,0.0,1.0,0.0,1.0
8107,C18327,Silver,Chennai,Male,4000.0,40.977812,748.302786,502.92,0.0,502.92,0.0,0.416667,0.0,0.416667
8108,C18328,Silver,Pune,Female,1000.0,121.446047,1244.737859,1254.46,910.46,344.0,0.0,0.583333,0.416667,0.416667
8109,C18329,Silver,Pune,Female,1000.0,16.176672,136.961964,95.55,0.0,95.55,0.0,0.25,0.0,0.25
8110,C18330,Silver,Pune,Male,2500.0,259.217679,2733.780207,2715.8725000000004,544.3,1171.59375,0.0,0.666667,0.333333,0.416667
8111,C18331,Silver,Chennai,Male,3500.0,1355.979715,384.859732,51.41,0.0,51.41,2784.5528481250003,0.083333,0.0,0.083333
8112,C18332,Silver,Chennai,Male,3000.0,10.266994,121.896355,141.24,0.0,141.24,0.0,1.0,0.0,1.0
8113,C18333,Silver,Pune,Female,1200.0,134.62028,468.622826,648.9,648.9,0.0,295.655611,0.25,0.25,0.0
8114,C18334,Silver,Pune,Female,1800.0,14.773807,377.03508,160.0,0.0,160.0,0.0,0.181818,0.0,0.090909
8115,C18335,Silver,Chennai,Male,3500.0,23.692271,460.205774,165.57,165.57,0.0,0.0,0.166667,0.166667,0.0
8116,C18336,Silver,Pune,Female,2000.0,23.126579,299.511212,213.95,0.0,213.95,0.0,0.583333,0.0,0.583333
8117,C18337,Silver,Pune,Female,1000.0,888.406678,300.871084,347.7,0.0,347.7,0.0,0.75,0.0,0.75
8118,C18338,Silver,Chennai,Male,4000.0,779.549673,1793.396325,412.55,0.0,412.55,214.232874,0.75,0.0,0.75
8119,C18339,Gold,Chennai,Male,4500.0,3278.982195,3810.09665,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
8120,C18340,Silver,Pune,Male,2500.0,1356.785114,461.602976,0.0,0.0,0.0,1397.221909,0.0,0.0,0.0
8121,C18341,Silver,Pune,Female,1400.0,1301.813081,401.389799,0.0,0.0,0.0,101.766866,0.0,0.0,0.0
8122,C18342,Silver,Pune,Male,2500.0,1857.961278,288.461702,0.0,0.0,0.0,1005.292057,0.0,0.0,0.0
8123,C18343,Silver,Pune,Female,1500.0,131.290079,291.577497,359.44,0.0,359.44,0.0,0.666667,0.0,0.666667
8124,C18344,Silver,Pune,Female,1200.0,916.749476,1411.984522,246.82,0.0,246.82,925.950908,1.0,0.0,0.916667
8125,C18345,Gold,Kolkata,Male,6000.0,59.831187,642.925821,532.68,0.0,532.68,39.325487,0.666667,0.0,0.666667
8126,C18346,Silver,Pune,Male,2500.0,12.65849,420.051037,166.32,0.0,166.32,0.0,0.333333,0.0,0.25
8127,C18347,Silver,Chennai,Male,3000.0,1726.035224,4177.921542875,1065.65,1065.65,0.0,2784.5528481250003,0.333333,0.333333,0.0
8128,C18348,Silver,Pune,Female,1800.0,1430.681807,1625.672604,1916.04,656.6,1171.59375,181.347255,1.0,0.333333,1.0
8129,C18349,Silver,Pune,Female,2000.0,38.915874,551.4978,564.0,0.0,564.0,0.0,1.0,0.0,1.0
8130,C18350,Silver,Pune,Female,1000.0,955.184754,764.604043,498.96,0.0,498.96,0.0,1.0,0.0,1.0
8131,C18351,Silver,Pune,Female,2200.0,1723.733705,428.244891,0.0,0.0,0.0,1043.260997,0.0,0.0,0.0
8132,C18352,Gold,Bengaluru,Female,9000.0,54.27007,1241.531755,2071.92,1443.5124999999998,0.0,0.0,0.5,0.5,0.0
8133,C18353,Silver,Pune,Female,1000.0,945.793928,676.496604,253.31,253.31,0.0,152.277594,0.333333,0.333333,0.0
8134,C18354,Silver,Pune,Female,1050.0,135.843015,4121.57553,1111.4,1111.4,0.0,0.0,0.166667,0.166667,0.0
8135,C18355,Silver,Pune,Female,1200.0,930.65642,513.064156,300.05,0.0,300.05,0.0,0.75,0.0,0.75
8136,C18356,Silver,Chennai,Male,3000.0,21.181957,592.236231,431.7,151.7,280.0,0.0,0.333333,0.083333,0.25
8137,C18357,Silver,Pune,Female,500.0,31.997904,0.0,0.0,0.0,0.0,136.755929,0.0,0.0,0.0
8138,C18358,Silver,Pune,Female,2000.0,1255.20988,2793.258309,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
8139,C18359,Silver,Pune,Male,2500.0,1673.480135,333.975878,0.0,0.0,0.0,2268.363869,0.0,0.0,0.0
8140,C18360,Gold,Kolkata,Male,7000.0,3399.279094,762.560208,0.0,0.0,0.0,2639.92834,0.0,0.0,0.0
8141,C18361,Silver,Pune,Female,1500.0,1411.096444,1279.52965,270.0,0.0,270.0,711.48812,0.833333,0.0,0.833333
8142,C18362,Silver,Pune,Female,1200.0,226.306461,184.701045,0.0,0.0,0.0,788.235661,0.0,0.0,0.0
8143,C18363,Silver,Pune,Female,1200.0,1179.613243,352.44958,0.0,0.0,0.0,73.629879,0.0,0.0,0.0
8144,C18364,Silver,Pune,Female,2000.0,43.405954,515.760919,520.65,112.0,408.65,0.0,0.818182,0.090909,0.636364
8145,C18365,Silver,Pune,Female,2000.0,1671.319193,436.679768,0.0,0.0,0.0,970.624828,0.0,0.0,0.0
8146,C18366,Silver,Pune,Male,2500.0,1193.342587,632.546287,311.45,149.15,162.3,1199.531976,0.833333,0.25,0.666667
8147,C18367,Silver,Chennai,Male,3500.0,2483.739581,312.473159,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
8148,C18368,Silver,Chennai,Male,4000.0,1980.103629,738.726381,926.06,804.06,122.0,2700.516738,0.916667,0.333333,0.75
8149,C18369,Silver,Chennai,Male,3000.0,2000.759048,538.119129,801.77,801.77,0.0,0.0,0.25,0.25,0.0
8150,C18370,Gold,Kolkata,Male,6000.0,2495.25505,582.339752,89.9,89.9,0.0,2784.5528481250003,0.090909,0.090909,0.0
8151,C18371,Gold,Kolkata,Male,7500.0,4942.9272155,809.179193,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0
8152,C18372,Silver,Chennai,Male,3000.0,8.087225,399.456368,515.0,0.0,515.0,0.0,0.833333,0.0,0.75
8153,C18373,Silver,Pune,Male,2700.0,31.083023,65.133736,138.04,0.0,138.04,0.0,0.583333,0.0,0.5
8154,C18374,Silver,Pune,Male,2500.0,1276.491537,3533.025919,65.8,65.8,0.0,2784.5528481250003,0.166667,0.166667,0.0
8155,C18375,Silver,Pune,Female,1000.0,184.57666,294.885863,408.36,0.0,408.36,0.0,1.0,0.0,1.0
8156,C18376,Silver,Chennai,Male,4000.0,5.606423,434.803301,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0
8157,C18377,Silver,Pune,Female,1000.0,6.260598,110.318859,35.0,35.0,0.0,18.280043,0.083333,0.083333,0.0
8158,C18378,Silver,Pune,Female,1200.0,2.668569,288.42282,0.0,0.0,0.0,91.849463,0.0,0.0,0.0
8159,C18379,Silver,Pune,Female,300.0,135.357366,1907.282354,1592.57,1132.05,460.52,0.0,0.75,0.666667,0.5
8160,C18380,Silver,Pune,Female,2000.0,520.075249,3266.498713,0.0,0.0,0.0,2209.490538,0.0,0.0,0.0
8161,C18381,Silver,Pune,Female,1000.0,1036.242361,695.253351,365.9,0.0,365.9,0.0,0.75,0.0,0.75
8162,C18382,Silver,Chennai,Male,3000.0,1095.180685,805.924742,459.0,459.0,0.0,1972.439122,0.166667,0.166667,0.0
8163,C18383,Silver,Pune,Female,1000.0,995.323626,458.941641,127.49,90.7,36.79,18.204577,0.25,0.166667,0.083333
8164,C18384,Silver,Pune,Female,1500.0,472.691037,1439.747599,1556.32,1223.0,333.32,1083.580859,0.5,0.25,0.25
8165,C18385,Silver,Pune,Female,1200.0,1111.110344,372.620322,608.75,466.83,141.92,0.0,0.583333,0.333333,0.25
8166,C18386,Silver,Pune,Female,1200.0,221.116228,628.179729,117.5,0.0,117.5,271.778244,0.909091,0.0,0.909091
8167,C18387,Silver,Chennai,Male,4000.0,387.162964,4177.921542875,269.93,269.93,0.0,1838.276268,0.25,0.25,0.0
8168,C18388,Silver,Pune,Female,1000.0,169.820745,1225.623209,1578.12,135.0,1171.59375,0.0,1.0,0.285714,0.857143
8169,C18389,Silver,Chennai,Male,3000.0,0.0,311.673478,136.71,0.0,136.71,0.0,0.166667,0.0,0.166667
8170,C18390,Silver,Chennai,Male,3500.0,46.996535,4177.921542875,0.0,0.0,0.0,2370.681355,0.0,0.0,0.0
8171,C18391,Silver,Pune,Female,2000.0,2006.452959,529.967984,219.97,0.0,219.97,308.933151,0.75,0.0,0.75
8172,C18392,Silver,Chennai,Male,3000.0,14.428951,291.222619,200.0,0.0,200.0,0.0,0.666667,0.0,0.666667
8173,C18393,Silver,Chennai,Male,3000.0,8.844399,677.982898,116.68,0.0,116.68,0.0,0.166667,0.0,0.166667
8174,C18394,Silver,Pune,Female,1000.0,189.499535,1273.819019,1802.93,813.55,989.38,258.954597,0.916667,0.416667,0.833333
8175,C18395,Silver,Pune,Female,1500.0,117.061924,297.34992,154.0,0.0,154.0,0.0,0.916667,0.0,0.916667
